id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,lyrics
4JmZyfkzXWN7pHJsJpN6XP,Got To Give It Up,58,False,361093,Favorites,2008-01-01,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"29 ContributorsGot to Give It Up LyricsI used to go out to parties
And stand around
Cause I was too nervous
To really get down
But my body yearned to be free
I got up on the floor and thought
""Somebody could choose me""
No more standin' there beside the walls
I done got myself together, baby
And now I'm havin' a ball
As long as you're groovin'
There's always a chance
Somebody watchin'
Might wanna make romance
Move your body, ooo baby, and dance all night
To the groove and feel alright
Everybody's groovin' on like a fool
But if you see me spread out and let me in
Baby just party high and low
Let me step into your erotic zone
Move it up
Turn it 'round
Shake it down
Oooww!!

You can love me when you want to, baby
This is such a groovy party, baby
We're here face to face
Everybody's swingin'
This is such a groovy place
All the young ladies are so fine!
You're movin' your body easy with no doubts
I know what you thinkin', baby
You wanna turn me out
Think I'm gonna let you do it, babe
Keep on dancin', oh, baby
You got to get it
Got to give it up
Keep on dancin' (You got to get it)
Got to give it up
Keep on dancin' (You got to get it)
Got to give it up
Keep on dancin' (You got to get it)
Got to give it up
Keep on dancin' (You got to get it)
Got to give it up
Keep on dancin' (You got to get it, oh darling)
Got to give it up
Ooooh, ooooh, ooooh, ooooh


If you want it, baby
Got to give it up
If you want it, baby
Got to give it up
Want it, ah
Got to give it up
If you want it, baby
Got to give it up
Want it, ah
Got to give it up
If you want it, baby
I got to give it up
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady
Dancing lady

If you want to dance some more
Dance some more, ooh
Feels so good - dancing
Oh ,yeah
Looks so good
Ooh, look at you, baby, oh yeah
You look so good
To you, baby
My darling (Got to give it up)
Dancing, baby
On the floor (Got to give it up)
Let me see you, darling
Dancin', baby - look so good
Keep on dancin' - look so good (Give it up)
Look at me, baby
Look so good
Have mercy
Non-stop express party
Standing by
Get down
Non-stop, express - party, y'all
Feels good, this trance, I've got to dance
Get down
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Hang in there, baby
Got to dance with you, baby
All night long
I could work out, single, darling
Or hold 
I could dance with you, baby
All night long
I could work out, some more, baby
We go home
If you want it, sugar
Got to give it up
Hit me!
I got to give it up
Party with me, baby
You got to give it up
This mornin'
You've got to give it up
Ooh, ooh
Let's dance, let's shout
Get funky, what it's all about
Ooh, ooh
Let's dance, let's shout
Get funky, what it's all about
The express party's going to be alright
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout
Get funky, what it's all about
Let's dance, let's shout"
0y0QpmcF1G3F79rjk3fjUx,Boogie Oogie Oogie - Single Version 2 / Remastered 1999,45,False,338133,A Taste Of Honey,1978-07-01,A Taste Of Honey,1ii6e2pv8VIRwnTER71rMl,
6KIS5YIZAyeiFNx1aE1OhY,Hang on to Your Love,68,False,270466,The Best of Sade,1994-10-31,Sade,47zz7sob9NUcODy0BTDvKx,"15 ContributorsHang On to Your Love Lyrics
In Heaven's name, why are you walking away?
Hang on to your love
In Heaven's name, why do you play these games?
Hang on to your love

Take time if you're down on luck
It's so easy to walk out on love
Take your time if the going gets tough
It's so precious

So if you want it to get stronger
You'd better not let go
You gotta hold on longer
If you want your love to grow
Gotta stick together
Hand in glove
Hold tight, don't fight
Hang on to your love

In Heaven's name, why are you walking away?
Hang on to your love
In Heaven's name, why do you play these games?
Hang on to your love

Be brave (Be brave) when the journey is rough
It's not easy when you're in love
Don't be ashamed (Afraid) when the going gets tough
It's not easy don't give up

If you want it to get stronger
You'd better not let go
You gotta hold on longer
If you want your love to grow
Gotta stick together
Hand in glove
Hold tight, don't fight
Hang on to your love

In Heaven's name, why are you walking away?
Hang on to your love
In Heaven's name, why do you play these games?
Hang on to your love

Da da da dee dee da
Da da da dee dee da
Da (Dee dee da)
Da da da dee dee da
Da da da dee dee da
Da (Dee dee da)

Da da da dee dee da
Da da da dee dee da
Da (Dee dee da)
Da da da dee dee da
Da da da dee dee da
Da (Dee dee da)

So if you want it to get stronger
You'd better not let go
You gotta hold on longer
If you want your love to grow
Gotta stick together
Hand in glove
Hold tight, don't fight
Hang on to your love

In Heaven's name, why are you walking away?
Hang on to your love
In Heaven's name, why do you play these games?
Hang on to your love

When you find a love (To your love)
Don't let it walk away
When you find your love (Hang on to your love)
You've got to make it stay (Hang on)
Hang on to your love
Don't let it walk away (Hang on)
When you find your love (Hang on to your love)
Got to make him stay (Hang on)

You've got to hang on to your love (To your love)
You've got to hang on to your love (To your love)
Why are you walking away? (Why are you walking away?)
Why do you play these games? (Hang on, why do you play these games?)

Da da da dee dee da (Hang on to your love)
Da da da dee dee da
Da da da dee dee da (Hang on to your love)
Da da da dee dee da
Da da da dee dee da (Hang on to your love)"
4gRA0i5sxx3jAhHaVjPnUN,Use Me,72,False,228326,Still Bill,1972-05-01,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,"29 ContributorsUse Me Lyrics'My friends feel it's their appointed duty
They keep trying to tell me
All you want to do is use me
But my answer, yeah to all that use me stuff
I, I, I yes I want to spread the news
That if it feels this good getting used
Oh you just keep on using me
Until you use me up
Until you use me up
My brother sit me right down and he talked to me
He told me that I ought not to let you just walk on me
And I'm sure he meant well
Yeah, but when our talk was through
I said, brother, if you only knew
You'd wish that you were in my shoes
You just keep on using me
Until you use me up
Until you use me up
Sometimes, it's true
You really do abuse me
You get me in a crowd of high-class people
And then you act real rude to me
But, oh baby, baby, baby, baby
When you love me, I can't get enough
I want to spread the news
That if it feels this good getting used
Girl, you just keep on using me
Until you use me up
Until you use me up
Talkin' 'bout you usin' people
It all depends on what you do
It ain't too bad the way you're usin' me
'Cause I sure am usin' you to do the things you do'
To do the things you do"
1i2ZI3tXuJUEjCY6zF3G9w,Ladies Night - Single Version,47,False,205680,The 50 Greatest Songs,2007-10-29,Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,
41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),70,False,307306,Private Eyes (Expanded Edition),1981,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,"32 ContributorsI Can’t Go for That (No Can Do) Lyrics
Easy, ready, willin’, overtime
Where does it stop?
Where do you dare me
To draw the line?
You've got the body
Now you want my soul
Don't even think about it
Say, “No go”

Yeah, I, I'll do anything
That you want me to
Yeah, I'll do almost anything
That you want me to, ooh
Yeah

But I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that

I can go for being’ twice as nice
I can go for just repeatin’
The same old lines
Use the body
Now you want my soul
Ooh, forget about it
Now say, “no go”

Yeah, I, I'll do anything
That you want me to
Yeah, I'll do almost anything
That you want me to, ooh
Yeah

But I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that, yeah

Yeah I, I'll do anything
That you want me to
Yeah, I'll do almost anything
That you want me to, ooh
Yeah

But I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that, no (No)
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that, yeah

Oh, I can't go (I can't go for that, no, no, no, no, no)
I can't go for that, no, no, no (I can't go for that)
No can do
(I can't go for that, no, no, no, no, no)
I can't go, I can't go, no, I can't go for that, no (No)
(I can't go for that) No can do
No can do
(I can't go for that, no, no, no, no, no)
Forget about it, no
Forget about it, no, no, no, no, no, no
(I can't go for that)
Can't go for that, yeah
No can do
(I can't go for that, no, no, no, no, no)
Forget about it, no
Forget about it, no, no, no, no, no, no
(I can't go for that)
No can do
No can do
(I can't go for that, no, no, no, no, no)
No, no, no, no, no, no, no, no, no, no, no can do
(I can't go for that)
Can't go for that, yeah
No can do
(I can't go for that, no, no, no, no, no)
No, no, no, no, no, no, no, no, no, no, no can do
(I can't go for that)
Can't go for that, yeah
No can do
(I can't go for that, no, no, no, no, no)
I can't go, no, can't go, no, can't go, go for that, yeah
(I can't go for that)
No can do
No can do
(I can't go for that, no, no, no, no, no)
I can't go, no, I can't go, I can't go, go for that, yeah
(I can't go for that)
No can do
No can do
(I can't go for that, no, no, no, no, no)
No, no, no, no, no, no, no, no, no, no, no, no, no
(I can't go for that)
No can do
No can do
(I can't go for that, no, no, no, no, no)
I can't go for that, no can do, yeah, go for it, I can't do
(I can't go for that)"
5u6y4u5EgDv0peILf60H5t,Oye Como Va,69,False,256933,Abraxas,1970-09-23,Santana,6GI52t8N5F02MxU0g5U69P,"4 ContributorsOye Como Va Lyrics
Miren, es Carlos Santana
He's an awesome guitar player
Wow, que 

Vamos la fiesta
Come on

Oye como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah
Oye como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah

Yeah
Bailemos
Vamos, canten

Oye como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah
Oye como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah

Hey, Dora
Those horn players are really good too
Excelente
I kinda like this part


Wow, he can rеally play the guitar
Increible

Oyе como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah
Oye como va
Me ritmo
Bueno pa gozar
Oh yeah, yeah"
0FWhGmPVxLI6jOVF0wjALa,Rapper's Delight,0,False,427360,Rhino Hi-Five: The Sugarhill Gang,2005-03-15,The Sugarhill Gang,7zliF6Q946WznVk3ZMYhZX,
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,82,False,339320,Raise!,1981-11-14,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"55 ContributorsLet’s Groove Lyrics
We can boogie down, down up on down
The boogie sound, down up on down
The boogie sound, down up on down
The boogie sound, down up on down

Let's groove tonight (down down upon down)
Share the spice of life
(The boogie sound, down upon down)
Baby, slice it right
(The boogie sound, down upon down)
We're gonna groove tonight
(The boogie sound, down upon down)

Let this groove get you to move
It's alright, alright, alright
Let this groove set in your shoes
So stand up, alright, alright

Gonna tell you what you can do with my love
Alright
Let you know, girl
You're looking good, you're out of sight
Alright
Just move yourself and glide like a 747
And lose yourself in the sky
Among the clouds in the heavens, gods

Let this groove light up your fuse
It's alright, alright, alright (Uh-oh-uh)
Let this groove set in your shoes
So stand up, alright, alright

Let me tell ya what you can do with my love
Alright
Gotta let you know, girl
You're looking good, you're out of sight
Alright
Just tell the DJ to play your favorite tune
Then you know it's okay
What you found is happening now

Let this groove light up your fuse
It's alright, alright, alright
Let this groove set in your shoes
So stand up (Stand up), alright, alright
Let this groove get you to move
It's alright, alright, alright (Yeah)
Let this groove set in your shoes
So stand up, alright, alright

You will find peace of mind on the floor
Take a little time
Come and see, you and me
Give a little sign
I'll be there, after a while
If you want my love
We can boogie on down
Down, boogie on down (The boogie sound, down upon down)
Down, boogie on down (The boogie sound, down upon down)
Down, we boogie on down (The boogie sound, down upon down)
On down (The boogie sound, down upon down)

Let's groove tonight (The boogie sound, down upon down)
Share the spice of life (The boogie sound, down upon down)
Baby, slice it right (The boogie sound, down upon down)
We're gonna groove tonight (The boogie sound, down upon down)
Uh-oh-uh


Let this groove light up your fuse
It's alright, alright, alright (Uh-oh-uh)
Let this groove set in your shoes
So stand up (Alright), alright, alright

Let this groove get you to move (We're gonna groove tonight)
It's alright, alright, alright (Share the spice of life)
Let this groove set in your shoes (Baby, slice it right)
So stand up, alright, alright (Just start the groove tonight)
Let this groove light up your fuse (Just move yourself)
It's alright, alright (Just move yourself)
Let this groove set in your shoes (Just move yourself)
So stand up, alright, alright
Let this groove get you to move (Groove tonight)
It's alright, alright, alright, uh-oh-uh (Share the spice of life)
Let this groove set in your shoes (Baby, slice it right)
So stand up, alright, alright (We're gonna groove tonight)
Let this groove get you to move (Just move yourself)
It's alright, alright
Let this groove set in your shoes (Just move yourself)
So stand up, alright, alright (Just move yourself)
Hey-yeah, alright
Let this groove light up your fuse
It's alright, alright, alright
Let this groove set in your shoes
So stand up, alright, alright"
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,81,False,288293,I Am,1979-06,"Earth, Wind & Fire, The Emotions","4QQgXkCYTt3BlENzhyNETg, 64CuUOOirKmdAYLQSfaOyr","3 ContributorsBoogie Wonderland (12"" Version) Lyrics
Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah
Dance, boogie wonderland

Midnight creeps so slowly into hearts of men
Who need more than they get
Daylight deals a bad hand to a woman
Who has laid too many bets
The mirror stares you in the face
And says ""Baby, uh, uh, it don't work""
You say your prayers though you don't care
You dance and shake the hurt

Dance, boogie wonderland, hah, hah
Dance, boogie wonderland (Ooh, ooh, ooh dance, yeah)

Sound fly through the night
I chase my vinyl dreams to boogie wonderland
I find romance whеn I start to dance in boogie wonderland
(Ooh, ooh, ooh, ooh, dancе, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
I find romance when I start to dance in boogie wonderland
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)

All the love in the world can't be gone
All the need to be loved can't be wrong
All the records are playing and my heart keeps saying (Oh)
""Boogie wonderland, wonderland"" (Haaah, aaah-aaaaaah)

Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)

I find romance when I start to dance in boogie wonderland
I find romance when I start to dance in boogie wonderland

Dance, boogie wonderland, hah, hah
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
Dance, boogie wonderland, hah, hah
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)

Hmm hmm hmm hmm, hmm hmm hmm hmm
Hmm hmm hmm hmm, wonderland
Hmm hmm hmm hmm, hmm hmm hmm hmm
Hmm hmm hmm hmm, wonderland


Hmm hmm hmm hmm, hmm hmm hmm hmm
Hmm hmm hmm hmm

All the love in the world can't be gone
(All the love in the world can't be gone)
All the need to be loved can't be wrong
(All the need to be loved can't be wrong)
All the records are playing and my heart keeps saying
(Oooh, haa-woah, haa-woah)
""Boogie wonderland, wonderland"" (Wonderland, aaah)

Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah
Dance, boogie wonderland, hah, hah


Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh
Dance, ooh, ooh, ooh, dance
Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh
Dance, ooh, ooh, ooh, dance
I find romance when I start to dance in boogie wonderland
(Dance, dance, dance, dance)
(Dance, dance, dance, aah)
I find romance when I start to dance in boogie wonderland
(Dance, dance, dance, dance)
(Dance, dance, dance)

All the love in the world can't be gone
(All the love in the world can't be gone)
All the need to be loved can't be wrong
(All the need to be loved can't be wrong)
All the records are playing and my heart keeps saying
(Oooh, haa-woah, haa-woah)
""Boogie wonderland, wonderland"" (Wonderland, aaah)

Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, haa, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, dance, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)

I find romance when I start to dance in boogie wonderland
(Dance, dance, dance, dance)
(Dance, dance, dance, aah)
I find romance when I start to dance in boogie wonderland
(Dance, dance, dance, dance)
(Dance, dance, dance)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, haa, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, dance, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, haa, aah)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, haa, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)
Dance, boogie wonderland, hah, hah
(Dance, dance, dance, dance)
(Dance, dance, dance, aah)
(Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh)
(Dance, ooh, ooh, ooh, dance)"
3Is0Nnz59rzbNZE491URlY,"(Shake, Shake, Shake) Shake Your Booty",58,False,186906,"KC & the Sunshine Band, Pt. 3... and More",2004-10-26,KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,"24 Contributors(Shake, Shake, Shake) Shake Your Booty Lyrics
Ah everybody, get on the floor, and let's dance!
Don't fight your feelings, give yourself a chance!

Shake shake shake, shake shake shake
Shake your booty! Shake your booty!
Oh, shake shake shake, shake shake shake
Shake your booty! Shake your booty!

Aah, you can, you can do it very well
You're the best in the world, I can tell

Oh, shake shake shake, shake shake shake
Shake your booty! Shake your booty!
Oh, shake shake shake, shake shake shake
Shake your booty! Shake your booty!

Oh yeah
Shake shake shake, shake
Ah, shake shake, shake shake

Oh, shake shake shake, shake shake shake
Shake your booty! Shake your booty!
Oh, shake shake shake, shake shake shake
Shake your booty! Shake your booty!

Ah, shake shake, shake shake, shake your booty!
Ah, don't fight the feeling
Shake shake, shake shake, shake your booty!
Aah, give yourself a chance
Shake shake, shake shake, shake your booty!
You can do it, do it!
Shake shake, shake shake, shake your booty!
Come home with momma now!
Shake shake, shake shake, shake your booty!
Shake shake, shake shake, shake your booty!
Aah, run down to sister
Shake shake, a-ha, shake shake, a-ha, on your booty!
Aah! Doo your duty
A-ha shake shake, a-ha shake shake"
7oQ1wkBmYSBEC2x7U08dvn,And the Beat Goes On,0,False,454253,The Whispers: Greatest Hits,1993-01-01,The Whispers,2XzHxDFTNywDd5ReMhgxkg,"34 ContributorsAnd the Beat Goes On Lyrics
And the beat goes on
Just like my love, everlasting
And the beat goes on
Still moving strong, on and on

Do you ever wonder
That to win, somebody's got to lose
I might as well get over (The blues)
Just like fishing in the ocean
There'll always be someone new

(Who'll love you better)
You did me wrong
But I've been through stormy weather

And the beat goes on
Just like my love, everlasting
And the beat goes on (You'd better believe it)
Still moving strong, on and on

Don't stop for nobody
This time, I'll keep my feet on solid ground
Now I understand myself (When I'm down)
Like the sweet sound of hip music
There'll always be something new

To keep the tables turning
Hate this simple song
But there'll never be an ending

And the beat goes on
Just like my love, everlasting
And the beat goes on
Still moving strong, on and on

The beat goes on (The beat goes on)
The beat goes on
The beat goes on (The beat goes on)
The beat goes on
Guitar playing that fill to show the beat is real
The beat goes on

(Do you ever wonder) Well
That to win, somebody's got to lose
I might as well get over (The blues)
Just like fishing in the ocean
There'll always be someone new

(Who'll love you better)
Girl, you did me wrong
But I've been through stormy weather

And the beat goes on (Yeah, yeah)
Just like my love, everlasting
And the beat goes on
Still moving strong, and I love it
And the beat goes on (Keep movin', keep movin' right on)
Just like my love, everlasting
And the beat goes on (Just like my love, baby)
Just like my love, my love, baby (On and on)

And the beat goes on
Don't stop the groovin'
Don't stop the groovin'

And the beat goes on (Woo)
Just like my love, everlasting
And the beat goes on (Got to make it last)
Still moving strong, and I love it (Better believe it, baby)

And the beat goes on (And the beat goes on and on and on)
Just like my love, everlasting (Everlasting, baby)
And the beat goes on
Still moving strong, and I love it
And the beat goes on (Just like my love, baby)
Just like my love, baby (Everlasting)
And the beat goes on
Still moving strong, and I love it

The beat goes on (The beat goes on)
The beat goes on
The beat goes on (The beat goes on)
The beat goes on
The beat goes on (The beat goes on)
The beat goes on
The beat goes on (The beat goes on)
The beat goes on

And the beat goes on
Just like my love, everlasting
And the beat goes on
Still moving strong
And the beat goes on
Just like my love, everlasting
And the beat goes on
Still moving strong, and I love it
And the beat goes on
Just like my love, everlasting
And the beat goes on
Still moving strong"
5WwRKYnVy9dekqXAGPbAvU,He's the Greatest Dancer - 1995 Remaster,65,False,375400,We Are Family (1995 Remaster),1995,Sister Sledge,6gkWznnJkdkwRPVcmnrays,
3pbtBomO4Zt5gGiqsYeiBH,Upside Down,72,False,245600,Diana,1980-05-22,Diana Ross,3MdG05syQeRYPPcClLaUGl,"30 ContributorsUpside Down Lyrics
I said upside down, you're turning me
You're giving love instinctively
'Round and 'round, you're turning me

Upside down
Boy, you turn me inside out
And 'round and 'round
Upside down
Boy, you turn me inside out
And 'round and 'round

Instinctively, you give to me the love that I need
I cherish the moments with you
Respectfully, I say to thee
I'm aware that you're cheating
When no one makes me feel like you do

Upside down
Boy, you turn me inside out
And 'round and 'round
Upside down
Boy, you turn me inside out
And 'round and 'round

I know you got charm and appeal
You always play the field
I'm crazy to think you're all mine
As long as the sun continues to shine
There's a place in my heart for you, that's the bottom line

Upside down
Boy, you turn me inside out
And 'round and 'round
Upside down
Boy, you turn me inside out
And 'round and 'round

Instinctively, you give to me the love that I need
I cherish the moments with you
Respectfully, I say to thee
I'm aware that you're cheating
But no one makes me feel like you do

Upside down
Boy, you turn me inside out
And 'round, 'round
Upside down
Boy, you turn me inside out
And 'round and 'round
Upside down
Boy, you turn me inside out
And 'round and 'round
Upside down
Boy, you turn me inside out
And 'round, 'round

Upside down, you're turning me
You're giving love instinctively
'Round and 'round, you're turning me
I say to thee, respectfully
Upside down, you're turning me
You're giving love instinctively
Around and around, you're turning me
I say to thee, respectfully
I said upside down, you're turning me
You're giving love instinctively
Around and around, you're turning me
I say to thee, respectfully
Upside down, you're turning me
You're giving love instinctively
'Round and 'round, you're turning me
I say to thee, respectfully
Upside down, you're turning me"
7pzmpzvdtgIFKQz2vHbkOp,You Should Be Dancing,39,False,253866,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,"27 ContributorsYou Should Be Dancing Lyrics
My baby moves at midnight
Goes right on 'til the dawn
My woman, take me higher
My woman, keep me warm

What you doin' on your back? Hey
What you doin' on your back? Hey
You should be dancing, yeah
Dancing, yeah

She's juicy and she's trouble
She gets it to me good
My woman, give me power
Go right down to my blood

What you doin' on your back? Hey
What you doin' on your back? Hey
You should be dancing, yeah
Dancing, yeah
What you doin' on your back?
What you doin' on your back? Hey
You should be dancing, yeah
Dancing, yeah


My baby moves at midnight, yeah
Goes right on 'til the dawn, yeah
My woman takes me higher
My woman, keep me warm

What you doin' on your back? Hey
What you doin' on your back? Hey
You should be dancing, yeah
Dancing, yeah
What you doin' on your back? Hey
What you doin' on your back? Hey
You should be dancing, yeah
Dancing, yeah


You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah
You should be dancing, yeah"
5w23eYaDFKvK7RUTjkwQ56,K-Jee,0,False,253133,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,MFSB,2mknvtcck8i82nKxDPDibv,
41770OEb7f3rWxhmdDGd0s,Disco Inferno,38,False,650866,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,The Trammps,1zgNpeHQe8GulzfVkYP2VK,"35 ContributorsDisco Inferno Lyrics
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn, burning

To my surprise, listen, one hundred stories high
People getting loose, y'all, getting down on the roof, do ya hear?
The funk was flaming, out of control
It was so entertaining when the boogie started to explode, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down (Burning)

Satisfaction (Ooh-ooh-ooh)
Came in the chain reaction (Burning)
I couldn't get enough
'Til I had to self-destruct (Ooh-ooh-ooh)
The heat was on (Burning)
Rising to the top, mm
Everybody's going strong (Ooh-ooh-ooh)
And that is when my spark got hot, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down, y'all
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Mother down (Burning)

Up above my head
I hear music in the air (I hear music)
That makes me know
There's a party somewhere

Satisfaction, mm, came in a chain reaction, do ya hear?
I couldn't get enough, so I had to self-destruct, mm
The heat was on, rising to the top, mm
Everybody going strong, that is when my spark got hot, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down (Burning)

Ow, uh
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot


Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
I wanted you to understand what I'm talking about
I'm not talking about burning down a building
It's coming from the soul (Just can't stop)
Soul funk (When my spark gets hot)
Burning in my soul (Just can't stop)
Ow (When my spark gets hot), now, listen
Don't you rescue me (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Don't you rescue me, no (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Everybody say ""ow"" (Ow)
Say ""ow"" (Ow)
You feel the spirit, say ""ow"" (Ow)
Disco funk (Ow)
Come out here on the floor, uh
Let's rock some more, uh
I'm on fire (Burning, burning)
I'm on fire (Burning, burning)
Let the good times roll (Burning, burning)
Aw, yeah (Burning, burning)
Hah, get out there, alright (Burning)
Feel pretty good, y'all (Burning)
People getting loose, mm (Burning)
Getting down on the groove, y'all (Burning)
The flame is higher, mm (Burning, burning)
It's higher (Burning, burning)
Alright (Burning, burning), uh, Lord have mercy
I can't get enough (Burning, burning)
I want some more, mm (Burning, burning)
I want some more (Burning, burning)
I'm burning (Burning, burning)
I'm burning (Burning, burning)
Burning in the soul, y'all (Burning, burning)
Burning, burning
Burning, burning
Burning


Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn)"
53PwxPLdWS1tsNgoAfxTv4,Stayin’ Alive - Serban Mix,46,False,297924,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,
7CD7yloFjtrD75PRbZwgUN,Night Fever - Serban Mix,45,False,213706,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,
